id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
CL-100327,47.0,14981.63,9,1,29.28,3.9,0,0,móvil,sur,32.35
CL-100328,45.0,30398.64,8,1,30.29,2.5,0,1,tablet,norte,28.51
CL-100329,46.0,37834.68,12,2,18.01,3.1,0,0,móvil,sur,54.38
CL-100330,38.0,23866.36,11,0,24.26,4.3,1,0,móvil,sur,0.0
CL-100331,27.0,21926.2,12,0,26.98,2.8,0,0,móvil,sur,0.0
CL-100332,39.0,45159.45,11,0,27.64,4.0,0,0,móvil,norte,0.0
CL-100333,30.0,15735.17,11,1,11.32,3.8,0,0,tablet,oeste,29.75
CL-100334,50.0,9321.82,11,0,10.92,2.5,0,0,móvil,este,0.0
CL-100335,36.0,18470.98,6,1,0.0,4.1,0,0,escritorio,sur,35.66
CL-100336,28.0,14595.67,12,1,10.23,4.1,0,0,móvil,sur,27.08
CL-100337,34.0,33862.26,9,1,27.55,3.5,0,0,tablet,oeste,33.79
CL-100338,43.0,26392.95,10,2,6.51,3.8,0,0,móvil,norte,60.93
CL-100339,31.0,27803.13,8,2,18.9,3.1,0,0,móvil,oeste,58.15
CL-100340,28.0,41529.34,8,0,16.05,3.4,0,0,escritorio,norte,0.0
CL-100341,41.0,23086.65,9,3,22.91,3.7,1,0,móvil,oeste,98.33
CL-100342,41.0,37750.89,9,1,14.42,4.3,0,0,escritorio,oeste,41.17
CL-100343,32.0,45113.23,11,3,21.85,3.9,0,0,móvil,este,80.17
CL-100344,32.0,25443.38,8,1,26.47,3.3,0,0,móvil,oeste,33.56
CL-100345,41.0,37370.23,5,0,3.77,3.4,1,0,escritorio,sur,0.0
CL-100346,21.0,27581.82,10,2,39.04,3.7,0,0,móvil,este,46.63
CL-100347,21.0,39240.98,8,0,0.0,3.4,0,0,escritorio,oeste,0.0
CL-100348,29.0,14285.11,13,0,32.52,3.6,1,0,móvil,este,0.0
CL-100349,35.0,13544.88,6,0,12.84,1.7,0,0,móvil,sur,0.0
CL-100350,42.0,26087.32,14,3,6.52,3.0,0,0,móvil,oeste,80.91
CL-100351,56.0,21110.75,8,2,24.68,4.8,0,0,escritorio,sur,63.79
CL-100352,48.0,24832.91,14,3,19.04,3.9,0,0,tablet,oeste,82.28
CL-100353,36.0,27804.73,14,3,20.67,4.0,0,0,móvil,norte,80.45
CL-100354,38.0,37200.14,8,3,6.56,3.9,1,0,móvil,norte,104.8
CL-100355,26.0,25923.39,11,1,18.98,3.9,0,0,móvil,norte,26.44
CL-100356,38.0,21761.39,10,0,27.14,3.7,0,0,tablet,oeste,0.0
CL-100357,35.0,26484.87,8,1,31.05,4.4,0,0,móvil,norte,34.71
CL-100358,42.0,22308.55,11,1,8.82,4.0,0,0,escritorio,oeste,31.6
CL-100359,28.0,20659.94,9,1,26.91,2.4,0,1,escritorio,oeste,30.03
CL-100360,44.0,13869.83,12,2,37.46,3.1,0,0,móvil,este,55.28
CL-100361,56.0,30694.78,9,0,20.25,3.2,0,0,escritorio,norte,0.0
CL-100362,37.0,24312.94,10,0,24.36,5.0,1,0,escritorio,oeste,0.0
CL-100363,43.0,39662.79,3,1,0.57,3.7,0,0,escritorio,sur,19.83
CL-100364,46.0,15526.04,16,1,18.99,4.6,0,0,tablet,oeste,35.06
CL-100365,33.0,24579.16,7,0,4.6,3.4,0,0,móvil,norte,0.0
CL-100366,41.0,48129.07,12,1,27.63,3.8,0,0,móvil,oeste,35.36
CL-100367,38.0,20603.9,17,2,19.71,3.6,0,0,móvil,norte,57.14
CL-100368,39.0,27634.67,15,1,26.01,3.2,0,0,móvil,oeste,28.95
CL-100369,29.0,17841.56,9,2,11.58,3.0,0,0,escritorio,sur,52.37
CL-100370,38.0,16515.72,6,2,9.02,3.6,0,0,móvil,norte,63.01
CL-100371,44.0,45473.11,16,3,31.82,3.1,0,0,escritorio,sur,77.42
CL-100372,55.0,31710.39,15,4,19.38,3.7,0,0,tablet,sur,116.77
CL-100373,50.0,31336.79,9,3,19.37,3.3,1,0,tablet,norte,121.84
CL-100374,64.0,13036.84,7,0,26.17,4.2,0,0,escritorio,norte,0.0
CL-100375,29.0,33587.41,5,1,4.21,3.0,0,0,móvil,sur,19.62
CL-100376,48.0,41574.22,12,1,31.35,3.5,0,0,móvil,norte,28.54
CL-100377,40.0,41494.77,8,0,23.68,3.4,0,0,tablet,sur,0.0
CL-100378,64.0,36683.33,11,2,20.48,3.3,0,1,móvil,norte,55.45
CL-100379,28.0,18705.14,7,0,7.84,4.2,0,0,móvil,este,0.0
CL-100380,28.0,33131.23,9,0,9.71,2.4,0,0,escritorio,norte,0.0
CL-100381,31.0,36675.85,11,2,14.37,2.3,0,0,móvil,oeste,54.3
CL-100382,18.0,12055.56,11,1,29.42,3.4,0,0,móvil,oeste,26.6
CL-100383,32.0,18787.2,9,0,22.5,5.0,1,0,móvil,norte,0.0
CL-100384,29.0,38881.57,10,2,2.66,3.8,0,0,escritorio,oeste,65.45
CL-100385,40.0,38760.46,10,0,22.97,4.6,0,0,móvil,este,0.0
CL-100386,42.0,14514.17,14,2,21.9,4.4,0,0,móvil,oeste,67.01
CL-100387,61.0,37950.21,6,0,16.15,2.6,0,0,móvil,oeste,0.0
CL-100388,49.0,30953.03,6,2,16.1,3.6,0,0,tablet,norte,62.59
CL-100389,31.0,37810.09,5,0,6.41,3.0,0,0,móvil,norte,0.0
CL-100390,27.0,23654.79,8,1,10.7,2.9,0,0,móvil,norte,32.25
CL-100391,44.0,36451.83,7,1,4.99,2.4,0,0,móvil,norte,29.65
CL-100392,22.0,38438.29,9,2,22.0,2.9,0,0,móvil,norte,50.73
CL-100393,60.0,26486.65,6,0,16.51,3.9,0,0,escritorio,sur,0.0
CL-100394,52.0,30177.53,11,2,33.7,4.0,0,0,escritorio,norte,59.87
CL-100395,32.0,23514.78,9,0,24.75,3.8,0,0,escritorio,norte,0.0
CL-100396,18.0,46516.39,8,2,0.0,3.0,0,0,móvil,este,54.5
CL-100397,54.0,28797.28,6,0,9.01,3.3,0,0,móvil,este,0.0
CL-100398,37.0,20779.76,6,0,0.0,2.9,0,0,móvil,sur,0.0
CL-100399,53.0,22841.74,14,2,38.21,4.5,0,0,móvil,norte,73.44
CL-100400,19.0,31267.71,12,2,20.49,4.0,0,0,móvil,oeste,62.45
CL-100401,31.0,37533.31,14,2,26.7,2.5,0,0,tablet,sur,43.51
CL-100402,38.0,16641.73,14,1,24.95,3.8,0,1,escritorio,sur,33.02
CL-100403,39.0,48476.6,8,1,16.07,2.8,0,0,escritorio,oeste,30.01
CL-100404,33.0,33086.75,17,0,34.78,3.9,0,0,móvil,este,0.0
CL-100405,45.0,34664.56,13,4,22.49,4.1,0,0,móvil,norte,108.01
CL-100406,25.0,29028.1,9,1,11.23,1.6,0,1,móvil,este,27.66
CL-100407,36.0,30192.59,10,1,16.28,5.0,0,0,móvil,sur,34.94
CL-100408,39.0,28517.17,10,2,20.08,4.4,0,0,móvil,norte,63.93
CL-100409,44.0,40177.96,10,1,18.6,3.1,0,0,móvil,sur,26.06
CL-100410,47.0,29920.71,11,5,28.33,3.6,0,0,móvil,este,202.08
CL-100411,25.0,37670.5,13,2,35.01,4.1,0,0,móvil,este,51.56
CL-100412,20.0,25661.52,11,2,34.67,2.2,0,1,móvil,oeste,43.13
CL-100413,53.0,31956.41,6,0,0.0,3.9,0,0,móvil,sur,0.0
CL-100414,42.0,21960.8,13,2,8.9,3.9,0,0,escritorio,norte,67.34
CL-100415,29.0,42165.28,8,0,17.36,4.2,0,0,móvil,norte,0.0
CL-100416,57.0,21662.53,13,2,24.23,2.9,0,0,móvil,oeste,59.38
CL-100417,39.0,26750.21,11,0,19.46,3.8,0,0,móvil,norte,0.0
CL-100418,52.0,26850.4,7,0,13.78,4.3,0,0,móvil,sur,0.0
CL-100419,39.0,26460.49,10,1,29.79,2.9,0,0,móvil,este,30.9
CL-100420,63.0,37224.96,5,1,0.0,4.0,0,0,móvil,oeste,24.47
CL-100421,59.0,26833.42,13,2,29.11,2.9,1,0,móvil,sur,64.16
CL-100422,35.0,43939.25,5,1,25.05,3.2,0,1,móvil,este,31.62
CL-100423,50.0,21815.25,10,0,23.46,2.4,0,0,móvil,este,0.0
CL-100424,46.0,31693.77,11,0,15.94,1.9,0,0,escritorio,norte,0.0
CL-100425,54.0,22242.14,10,1,28.39,4.2,0,0,móvil,norte,31.57
CL-100426,26.0,34209.73,8,0,8.46,4.4,0,0,móvil,oeste,0.0
CL-100427,46.0,29840.5,9,2,23.97,3.9,0,0,móvil,sur,72.53
CL-100428,51.0,28449.38,9,1,16.38,2.9,0,1,escritorio,este,31.14
CL-100429,18.0,41884.75,14,0,20.88,4.1,0,0,móvil,norte,0.0
CL-100430,24.0,23456.58,21,4,39.93,3.8,0,0,escritorio,sur,126.75
CL-100431,18.0,35865.15,4,2,8.46,4.0,0,0,escritorio,norte,67.94
CL-100432,35.0,22310.4,7,1,22.69,3.9,0,0,móvil,norte,30.12
CL-100433,47.0,31126.85,14,1,26.07,3.1,0,0,escritorio,oeste,26.44
CL-100434,56.0,18044.25,12,1,35.35,3.7,0,0,escritorio,este,30.84
CL-100435,39.0,23374.83,10,0,18.88,3.3,0,0,móvil,sur,0.0
CL-100436,58.0,29178.57,12,2,25.72,3.7,0,0,móvil,oeste,62.99
CL-100437,21.0,48146.49,9,1,32.09,4.1,0,0,tablet,sur,40.95
CL-100438,18.0,31008.04,6,0,21.21,3.2,0,0,escritorio,norte,0.0
CL-100439,37.0,46546.68,16,0,27.49,4.1,0,0,móvil,oeste,0.0
CL-100440,43.0,32203.23,14,2,28.5,3.6,0,0,móvil,sur,62.12
CL-100441,38.0,26129.16,11,1,11.04,3.5,0,0,móvil,sur,31.94
CL-100442,18.0,45393.57,10,0,37.35,3.5,0,1,móvil,este,0.0
CL-100443,37.0,34370.18,4,0,3.96,4.1,0,0,móvil,este,0.0
CL-100444,22.0,23572.78,7,0,10.97,3.5,0,0,escritorio,este,0.0
CL-100445,46.0,34705.71,9,0,38.49,3.5,0,0,tablet,oeste,0.0
CL-100446,42.0,27074.05,12,0,21.43,4.7,0,0,móvil,sur,0.0
CL-100447,27.0,10109.66,11,2,12.61,4.2,0,0,móvil,norte,62.5
CL-100448,32.0,39359.73,8,2,22.39,4.4,0,0,móvil,sur,69.84
CL-100449,25.0,40949.34,13,3,26.22,4.7,0,0,tablet,oeste,101.56
CL-100450,37.0,48379.42,11,1,14.01,3.8,0,0,móvil,norte,34.01
CL-100451,49.0,34221.44,8,3,17.4,5.0,0,0,móvil,sur,99.17
CL-100452,26.0,27512.77,11,0,29.43,3.9,0,0,móvil,oeste,0.0
CL-100453,44.0,38349.89,12,2,33.97,2.7,0,1,móvil,oeste,60.13
CL-100454,32.0,38498.2,5,1,10.64,3.2,0,1,móvil,oeste,38.73
CL-100455,28.0,46382.81,8,0,24.11,2.5,0,0,tablet,oeste,0.0
CL-100456,37.0,29553.72,11,1,35.92,4.4,1,0,escritorio,oeste,39.46
CL-100457,26.0,28344.21,11,3,15.01,3.8,1,0,móvil,norte,100.46
CL-100458,31.0,22844.56,9,2,36.59,3.3,0,0,escritorio,sur,57.52
CL-100459,24.0,35374.62,12,0,25.01,3.7,1,0,móvil,este,0.0
CL-100460,62.0,14517.38,10,1,32.6,3.5,0,0,móvil,norte,28.3
CL-100461,38.0,37760.87,7,1,7.91,3.0,0,0,escritorio,este,22.54
CL-100462,30.0,35878.35,10,3,29.33,5.0,0,0,móvil,este,94.79
CL-100463,41.0,35850.7,9,2,19.38,3.7,1,0,móvil,sur,56.95
CL-100464,37.0,31382.25,11,2,22.08,3.7,0,1,móvil,norte,61.12
CL-100465,35.0,45329.78,6,2,7.52,3.5,0,0,escritorio,norte,54.68
CL-100466,45.0,38719.93,10,2,22.62,2.8,0,0,móvil,oeste,64.76
CL-100467,47.0,23929.23,7,2,25.46,2.4,0,0,móvil,oeste,54.97
CL-100468,32.0,24108.21,10,1,22.4,4.5,0,1,escritorio,norte,32.99
CL-100469,31.0,21203.26,13,2,36.62,3.3,0,0,escritorio,norte,57.15
CL-100470,35.0,35512.83,13,2,19.96,2.0,0,0,móvil,norte,45.39
CL-100471,18.0,19998.61,11,1,22.26,2.6,0,0,móvil,norte,30.52
CL-100472,20.0,40833.92,6,0,7.12,4.0,0,0,móvil,este,0.0
CL-100473,54.0,43229.73,10,3,32.76,4.1,0,0,móvil,norte,65.49
CL-100474,58.0,21209.84,6,0,23.22,3.3,0,0,móvil,norte,0.0
CL-100475,35.0,28144.51,12,0,25.21,4.4,0,0,móvil,oeste,0.0
CL-100476,45.0,30166.21,15,2,32.73,2.6,0,0,escritorio,este,31.82
CL-100477,42.0,38839.83,5,1,14.55,4.7,0,0,móvil,norte,31.56
CL-100478,75.0,46093.43,9,0,10.97,2.4,0,0,móvil,sur,0.0
CL-100479,51.0,13145.08,11,3,17.12,4.0,0,0,tablet,norte,100.12
CL-100480,36.0,26818.19,16,1,6.18,3.8,0,0,escritorio,oeste,35.31
CL-100481,27.0,27339.83,11,0,23.15,4.2,0,0,tablet,este,0.0
CL-100482,19.0,15993.3,12,0,20.14,2.4,0,1,móvil,norte,0.0
CL-100483,40.0,25148.9,10,3,32.6,3.4,0,0,móvil,norte,51.09
CL-100484,29.0,34277.69,14,1,31.55,4.3,0,0,móvil,oeste,30.03
CL-100485,21.0,27213.21,9,0,23.6,2.8,0,0,móvil,norte,0.0
CL-100486,30.0,14553.79,8,1,25.24,4.6,0,0,móvil,oeste,29.22
CL-100487,25.0,58740.83,11,1,15.72,2.2,0,0,móvil,norte,27.69
CL-100488,58.0,32661.78,6,4,35.01,2.4,1,0,móvil,sur,131.97
CL-100489,49.0,31116.94,8,2,17.51,3.0,0,0,móvil,sur,50.23
CL-100490,38.0,19020.74,6,0,0.0,4.0,0,0,móvil,sur,0.0
CL-100491,56.0,32607.06,8,1,6.93,4.6,0,0,móvil,norte,34.01
CL-100492,39.0,28357.86,10,1,35.14,3.1,0,0,móvil,sur,24.78
CL-100493,28.0,11114.77,11,1,24.14,3.8,0,0,móvil,oeste,31.73
CL-100494,56.0,19297.45,12,1,15.17,4.5,0,1,escritorio,este,24.18
CL-100495,44.0,37949.26,12,2,24.42,4.0,0,0,móvil,norte,70.46
CL-100496,26.0,49440.18,7,1,0.0,5.0,0,0,escritorio,sur,31.3
CL-100497,36.0,33671.65,14,2,18.1,3.1,0,0,móvil,sur,53.43
CL-100498,27.0,41030.83,11,0,15.65,4.5,0,0,móvil,sur,0.0
CL-100499,21.0,28442.45,9,1,22.25,3.1,0,0,móvil,este,22.26
CL-100500,49.0,29134.54,13,3,46.63,3.8,1,0,móvil,este,117.28
CL-100501,61.0,40909.79,6,0,15.85,3.7,0,1,tablet,oeste,0.0
CL-100502,21.0,46627.77,14,2,31.79,3.8,0,1,móvil,norte,63.96
CL-100503,45.0,43010.97,10,2,14.44,2.8,0,1,escritorio,sur,61.76
CL-100504,30.0,19336.37,11,1,27.32,3.2,0,0,móvil,oeste,29.65
CL-100505,32.0,29330.41,9,2,15.3,2.9,0,0,escritorio,oeste,67.57
CL-100506,31.0,32775.25,10,2,16.16,3.2,0,1,móvil,norte,41.21
CL-100507,28.0,27403.22,8,1,26.68,3.5,0,0,escritorio,sur,22.98
CL-100508,39.0,33878.58,8,0,15.8,2.9,0,1,móvil,oeste,0.0
CL-100509,28.0,38205.77,15,2,30.32,3.1,0,1,móvil,norte,65.26
CL-100510,41.0,40028.1,10,2,18.01,4.0,0,0,escritorio,norte,77.73
CL-100511,37.0,46858.7,9,2,30.59,3.8,0,0,tablet,norte,48.96
CL-100512,35.0,26705.59,9,1,24.86,4.8,0,1,móvil,oeste,34.75
CL-100513,27.0,16359.67,9,2,13.66,3.7,0,1,móvil,oeste,66.73
CL-100514,31.0,33582.35,8,3,10.64,4.8,1,0,escritorio,sur,140.24
CL-100515,47.0,48838.11,14,0,23.31,2.5,0,0,tablet,norte,0.0
CL-100516,44.0,25230.24,7,1,26.5,2.3,0,1,móvil,sur,30.86
CL-100517,26.0,36868.47,12,2,38.83,3.3,0,0,móvil,este,59.11
CL-100518,39.0,36957.46,7,1,0.0,3.3,0,0,móvil,norte,28.04
CL-100519,47.0,31914.42,11,1,16.33,3.1,1,0,tablet,norte,36.77
CL-100520,18.0,30069.25,7,2,18.32,3.3,0,1,tablet,sur,55.14
CL-100521,45.0,20765.71,12,3,15.74,4.1,0,0,móvil,sur,87.12
CL-100522,30.0,8000.0,11,2,18.42,3.3,0,0,escritorio,oeste,52.11
CL-100523,45.0,18881.49,9,1,19.73,4.1,1,0,escritorio,sur,38.18
CL-100524,29.0,26096.96,10,1,6.48,4.5,0,0,móvil,este,34.44
CL-100525,18.0,40974.23,8,0,23.32,4.1,0,1,escritorio,sur,0.0
CL-100526,18.0,28968.72,9,2,23.6,3.5,0,0,escritorio,oeste,48.25
CL-100527,39.0,24809.74,11,1,18.45,3.3,0,0,escritorio,norte,24.65
CL-100528,41.0,21090.15,8,0,30.7,4.5,0,0,escritorio,norte,0.0
CL-100529,27.0,36568.06,7,0,13.73,4.8,0,0,escritorio,sur,0.0
CL-100530,46.0,43583.57,6,0,12.34,3.8,0,0,móvil,oeste,0.0
CL-100531,18.0,40634.36,14,2,25.01,4.2,0,0,móvil,sur,59.88
CL-100532,37.0,36061.5,10,1,2.42,4.0,0,0,escritorio,sur,31.68
CL-100533,23.0,15243.87,6,0,25.25,3.1,0,0,móvil,oeste,0.0
CL-100534,30.0,26483.26,11,1,21.99,3.7,0,0,escritorio,oeste,33.86
CL-100535,39.0,49473.04,9,2,23.28,3.9,0,0,móvil,norte,77.78
CL-100536,28.0,41219.5,8,0,16.99,4.6,0,0,móvil,este,0.0
CL-100537,33.0,14624.97,18,3,33.84,3.5,0,1,escritorio,oeste,98.17
CL-100538,50.0,29444.09,11,1,16.95,2.8,0,0,tablet,norte,26.1
CL-100539,31.0,33630.98,13,2,27.46,3.5,0,0,móvil,oeste,48.12
CL-100540,48.0,22378.42,13,2,3.17,3.5,0,0,móvil,sur,63.37
CL-100541,24.0,8000.0,9,1,3.39,3.1,0,0,escritorio,norte,29.23
CL-100542,44.0,30988.24,14,0,30.16,4.3,0,1,escritorio,oeste,0.0
CL-100543,55.0,22122.42,10,1,23.6,4.4,0,0,escritorio,sur,31.69
CL-100544,18.0,22161.58,10,1,15.51,1.9,0,0,móvil,oeste,25.38
CL-100545,28.0,26453.2,6,0,7.33,4.5,0,0,móvil,norte,0.0
CL-100546,45.0,28663.24,6,2,1.93,3.8,0,0,móvil,este,63.76
CL-100547,36.0,29909.17,10,2,22.26,3.7,0,0,móvil,norte,44.91
CL-100548,42.0,21160.1,10,1,17.19,4.0,0,1,móvil,oeste,28.51
CL-100549,31.0,27797.9,7,1,25.23,2.4,0,0,móvil,norte,26.48
CL-100550,39.0,12425.77,9,3,14.38,3.3,0,0,móvil,este,76.51
CL-100551,36.0,33110.39,6,0,17.02,4.1,0,0,móvil,sur,0.0
CL-100552,52.0,8000.0,2,1,9.03,4.0,0,1,móvil,norte,27.06
CL-100553,41.0,27105.1,13,2,29.32,3.4,0,0,móvil,norte,48.83
CL-100554,42.0,39191.86,3,0,0.0,3.6,1,0,móvil,este,0.0
CL-100555,33.0,19406.59,9,3,15.58,3.7,0,1,móvil,norte,79.2
CL-100556,32.0,37164.3,12,1,13.88,3.9,0,1,móvil,norte,31.78
CL-100557,33.0,41557.33,17,1,42.85,5.0,1,1,móvil,norte,34.66
CL-100558,43.0,8000.0,9,1,0.0,2.5,0,0,móvil,este,24.86
CL-100559,33.0,28486.37,10,2,31.3,3.0,0,0,tablet,oeste,64.76
CL-100560,41.0,8000.0,7,0,10.85,3.6,0,0,móvil,oeste,0.0
CL-100561,63.0,28817.92,11,0,8.98,3.9,0,0,móvil,sur,0.0
CL-100562,48.0,29928.29,10,1,19.61,3.6,0,0,móvil,sur,35.04
CL-100563,34.0,8000.0,5,0,0.28,2.9,0,1,móvil,este,0.0
CL-100564,52.0,49248.38,12,0,35.64,3.9,0,0,escritorio,sur,0.0
CL-100565,33.0,32860.16,13,1,23.04,3.8,0,1,móvil,sur,30.79
CL-100566,18.0,21509.77,9,2,20.27,3.8,1,0,móvil,oeste,84.49
CL-100567,26.0,44653.79,13,4,28.41,3.2,0,0,móvil,norte,100.12
CL-100568,18.0,12043.87,15,2,32.95,3.9,0,0,móvil,este,64.68
CL-100569,34.0,17708.29,17,1,31.56,4.4,0,1,escritorio,oeste,30.51
CL-100570,38.0,8000.0,15,1,21.92,4.2,0,0,escritorio,este,25.92
CL-100571,58.0,48010.45,5,0,6.07,2.8,0,0,escritorio,norte,0.0
CL-100572,42.0,33323.46,14,3,24.42,2.9,0,0,tablet,este,81.69
CL-100573,35.0,36594.02,9,1,9.17,4.1,0,0,tablet,oeste,33.25
CL-100574,48.0,33010.01,10,0,5.0,3.2,0,0,tablet,oeste,0.0
CL-100575,18.0,35737.68,12,1,23.25,2.7,0,0,móvil,sur,22.17
CL-100576,41.0,30780.78,5,1,12.19,3.2,0,0,escritorio,norte,22.0
CL-100577,47.0,32709.21,14,3,33.82,3.1,0,0,tablet,norte,47.21
CL-100578,20.0,31076.03,9,3,25.47,3.4,0,0,escritorio,sur,110.77
CL-100579,52.0,23914.08,14,0,20.9,3.5,0,0,tablet,oeste,0.0
CL-100580,42.0,29533.75,18,3,30.03,2.4,0,0,móvil,oeste,84.19
CL-100581,33.0,32735.95,7,0,20.68,3.8,0,0,móvil,sur,0.0
CL-100582,46.0,31105.49,9,0,18.68,3.9,0,0,escritorio,sur,0.0
CL-100583,65.0,15222.28,12,0,32.98,3.7,0,0,móvil,norte,0.0
CL-100584,40.0,16550.13,11,0,3.37,4.0,0,0,tablet,oeste,0.0
CL-100585,41.0,40828.41,9,0,31.04,4.0,0,0,escritorio,este,0.0
CL-100586,32.0,26930.06,16,1,27.95,2.7,0,0,móvil,sur,25.09
CL-100587,28.0,35847.25,12,3,17.25,3.6,0,1,escritorio,norte,94.47
CL-100588,48.0,19078.8,15,1,5.32,3.8,0,0,móvil,sur,29.79
CL-100589,28.0,15268.54,12,1,17.04,3.8,0,0,móvil,oeste,28.65
CL-100590,39.0,21564.03,7,1,19.29,4.6,0,0,tablet,sur,31.48
CL-100591,32.0,27774.35,7,4,10.26,3.9,0,1,escritorio,este,117.58
CL-100592,44.0,23348.6,10,1,15.2,3.6,1,0,móvil,oeste,34.91
CL-100593,42.0,42939.34,10,0,7.29,4.2,0,1,escritorio,este,0.0
CL-100594,50.0,31795.23,14,4,25.44,4.2,0,0,móvil,oeste,123.28
CL-100595,32.0,48489.39,10,1,20.46,3.6,0,0,móvil,este,21.0
CL-100596,35.0,34044.08,9,0,22.73,4.5,1,0,móvil,sur,0.0
CL-100597,26.0,8000.0,13,1,41.64,3.7,0,0,móvil,este,24.73
CL-100598,33.0,40560.42,8,0,7.16,3.2,0,0,escritorio,este,0.0
CL-100599,43.0,14904.48,18,2,37.67,4.3,0,0,escritorio,oeste,62.35
CL-100600,47.0,32305.34,10,2,15.2,3.1,0,0,móvil,norte,59.27
CL-100601,27.0,22253.16,10,1,30.14,4.6,0,0,móvil,este,23.64
CL-100602,48.0,51427.11,12,3,33.87,3.3,0,0,móvil,norte,76.15
CL-100603,54.0,44395.98,11,1,30.04,2.9,0,1,escritorio,norte,33.82
CL-100604,43.0,22581.79,11,1,28.49,3.1,0,0,escritorio,norte,28.89
CL-100605,61.0,28726.42,8,0,18.57,4.1,0,0,escritorio,norte,0.0
CL-100606,29.0,32445.98,16,1,37.94,3.1,0,0,escritorio,oeste,27.22
CL-100607,23.0,38634.14,16,1,26.98,3.1,1,0,móvil,sur,40.59
CL-100608,18.0,30291.52,5,3,16.69,3.3,0,0,escritorio,oeste,91.27
CL-100609,56.0,19751.05,7,0,6.05,1.7,0,1,escritorio,norte,0.0
CL-100610,46.0,22824.41,16,2,51.2,4.5,0,0,escritorio,sur,60.58
CL-100611,37.0,29955.18,9,0,24.03,2.6,1,0,móvil,este,0.0
CL-100612,41.0,42344.57,8,0,14.42,4.4,0,0,móvil,sur,0.0
CL-100613,24.0,34278.38,9,1,15.57,4.4,0,1,escritorio,este,32.67
CL-100614,67.0,22265.85,12,1,12.06,4.0,0,1,móvil,norte,29.46
CL-100615,40.0,36483.73,8,0,10.42,3.6,0,0,móvil,norte,0.0
CL-100616,39.0,26130.15,10,2,14.02,3.5,0,0,móvil,sur,43.5
CL-100617,47.0,38904.08,10,1,17.25,4.7,0,0,móvil,norte,28.64
CL-100618,44.0,55270.1,11,1,23.53,5.0,0,0,escritorio,oeste,38.98
CL-100619,41.0,26411.74,11,2,3.95,2.2,1,0,móvil,sur,61.15
CL-100620,29.0,38016.05,10,0,24.25,4.1,0,0,móvil,este,0.0
CL-100621,44.0,22546.07,10,1,19.8,3.4,0,0,escritorio,sur,22.93
CL-100622,61.0,28877.36,12,1,16.98,5.0,0,0,móvil,norte,31.06
CL-100623,54.0,30295.62,17,3,53.39,3.8,0,0,móvil,norte,111.98
CL-100624,57.0,28063.16,19,2,17.12,3.1,0,0,móvil,sur,62.93
CL-100625,32.0,54630.14,14,3,38.45,3.0,0,0,móvil,este,85.81
CL-100626,26.0,26934.07,7,1,13.67,3.6,0,1,móvil,sur,33.66
CL-100627,36.0,35868.52,6,1,9.41,2.1,0,0,escritorio,sur,23.91
CL-100628,39.0,10699.13,9,3,18.42,2.8,0,1,móvil,este,66.15
CL-100629,51.0,34319.97,3,1,7.68,2.6,0,0,móvil,sur,25.46
CL-100630,18.0,41420.55,13,1,21.85,1.8,0,1,tablet,oeste,31.4
CL-100631,56.0,24724.03,8,1,21.58,4.0,1,0,móvil,oeste,35.64
CL-100632,36.0,8000.0,10,2,24.82,4.1,0,0,móvil,oeste,57.48
CL-100633,33.0,29613.48,8,1,24.97,4.2,0,0,móvil,oeste,36.1
CL-100634,26.0,30171.84,12,2,33.12,2.9,0,1,móvil,este,55.69
CL-100635,18.0,37240.75,8,0,14.88,3.9,0,0,móvil,norte,0.0
CL-100636,48.0,50109.03,6,1,12.45,3.6,0,0,tablet,norte,22.45
CL-100637,39.0,26199.46,13,2,16.19,2.9,0,1,móvil,oeste,57.09
CL-100638,23.0,21437.12,15,3,30.71,3.3,0,0,escritorio,oeste,99.59
CL-100639,22.0,18330.82,14,2,40.62,2.7,0,0,móvil,norte,52.82
CL-100640,34.0,31980.79,5,1,3.92,2.4,0,0,escritorio,sur,29.5
CL-100641,58.0,34793.54,7,0,24.84,3.0,0,1,escritorio,norte,0.0
CL-100642,35.0,24543.45,17,3,25.61,3.2,0,1,móvil,este,98.26
CL-100643,20.0,37786.83,11,3,27.45,4.2,0,0,móvil,oeste,77.26
CL-100644,35.0,34653.84,10,2,24.66,3.1,0,0,móvil,norte,61.02
CL-100645,35.0,30432.32,8,1,14.0,4.3,0,0,móvil,norte,28.63
CL-100646,18.0,20975.85,15,4,30.65,4.4,1,0,escritorio,este,151.88
CL-100647,37.0,25181.36,5,0,2.56,3.7,0,0,móvil,sur,0.0
CL-100648,35.0,8000.0,11,0,27.11,3.3,1,0,tablet,sur,0.0
CL-100649,46.0,32357.87,10,3,27.7,2.9,0,0,móvil,oeste,78.13
CL-100650,60.0,30263.41,8,1,27.44,3.0,0,0,móvil,este,25.71
CL-100651,52.0,31884.79,13,0,21.68,4.1,0,0,móvil,sur,0.0
CL-100652,35.0,35043.19,14,1,50.66,4.2,0,0,móvil,este,26.37
CL-100653,25.0,33858.21,9,2,17.49,3.4,0,0,móvil,este,57.59
CL-100654,69.0,28896.17,11,2,18.42,3.7,1,0,móvil,sur,76.18
